spotify_id,name,followers,popularity,genres,chart_hits,n_genres
6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,68407227.0,88,"['art pop', 'electropop', 'pop']","['us (46)', 'gb (43)', 'ar (23)', 'au (45)', 'at (42)', 'be (43)', 'bo (18)', 'br (23)', 'bg (45)', 'ca (44)', 'cl (17)', 'co (19)', 'cr (26)', 'cy (44)', 'cz (35)', 'dk (42)', 'do (25)', 'ec (18)', 'eg (26)', 'sv (16)', 'ee (46)', 'fi (43)', 'fr (22)', 'de (34)', 'gr (42)', 'gt (16)', 'hn (22)', 'hk (34)', 'hu (40)', 'is (45)', 'in (19)', 'id (22)', 'ie (44)', 'il (41)', 'it (22)', 'jp (17)', 'lv (45)', 'lt (46)', 'lu (41)', 'my (37)', 'mt (22)', 'mx (17)', 'ma (16)', 'nl (41)', 'nz (44)', 'ni (14)', 'no (44)', 'pa (25)', 'py (12)', 'pe (13)', 'ph (20)', 'pl (34)', 'pt (42)', 'ro (45)', 'ru (12)', 'sa (21)', 'sg (37)', 'sk (42)', 'za (34)', 'kr (14)', 'es (24)', 'se (39)', 'ch (42)', 'tw (27)', 'th (19)', 'tr (26)', 'ua (13)', 'ae (28)', 'uy (20)', 'vn (30)', 'ad (1)']",3
0UTsdD7VIsEB9i7a6DDx5t,Lapiz Conciente,260174.0,54,"['dominican pop', 'rap dominicano', 'trap latino', 'venezuelan hip hop']",['do (39)'],4
6CgedJ2dk5GP40gS1OmGgE,AREZRA,12474.0,46,[],['lt (2)'],0
2NEwLjbrw5RA4KWYhUIM9r,Jaycob Duque,20233.0,41,"['pop reggaeton', 'reggaeton colombiano', 'reggaeton flow']",['py (1)'],3
4uJNQGa3L2frXDxwgouTIw,Franglish,748435.0,62,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']","['be (1)', 'fr (10)', 'lu (2)', 'ch (1)']",4
4hKoG9QvxsFDLIntc6tZ0g,Jacin Trill,99190.0,40,"['dutch hip hop', 'vlaamse rap']","['be (3)', 'nl (37)']",2
2gZVqPSWfCgzQpinPi0uck,Terry,46619.0,42,['indonesian pop'],['id (1)'],1
4rGGVLUW4jKwW7HVwTr40U,Tachi,107269.0,44,['panamanian pop'],['pa (13)'],1
343YYaA5MSjiZZ5cGyTr4u,Hanan Ben Ari,507023.0,52,['israeli pop'],['il (14)'],1
7rEIUw67hRTgievwuKQGSj,maNga,1925582.0,62,"['turkish pop', 'turkish rock']","['cy (5)', 'tr (8)']",2
59oA5WbbQvomJz2BuRG071,Jungle,799799.0,66,['uk contemporary r&b'],"['gb (1)', 'au (1)', 'fr (1)', 'de (1)', 'ie (1)', 'lt (3)', 'pt (1)']",1
6CGGvCBHWqQ4HXtn5aLhbh,SOOBIN,816015.0,48,['v-pop'],['vn (10)'],1
3coXUO5EiwR37nzX4xWjIV,Busy P,53308.0,36,"['electro house', 'filter house', 'new rave']",['fr (1)'],3
79hrYiudVcFyyxyJW0ipTy,The Paper Kites,595209.0,65,"['australian indie folk', 'indie folk', 'stomp and holler']","['be (1)', 'ca (1)', 'gr (1)', 'hu (1)', 'lt (1)', 'my (1)', 'nl (1)', 'pl (2)', 'sg (2)', 'ch (1)', 'tw (1)', 'tr (2)']",3
2TtebnfWKMq7LCi2A9BlU4,Anna Tatangelo,151573.0,41,"['classic italian pop', 'italian adult pop']",['it (3)'],2
6vNe5MINTo5QZyR08sBOBA,Anna Naklab,22580.0,54,['german dance'],"['at (1)', 'cz (1)', 'ee (1)', 'de (1)', 'gr (1)', 'hu (1)', 'lv (1)', 'lt (1)', 'nl (1)', 'no (1)', 'pa (1)', 'pl (1)', 'sk (1)', 'es (1)', 'ch (1)', 'tr (1)']",1
57r5TRhcLSOAxl2zntsPMM,"Arturo ""Zambo"" Cavero",43167.0,43,"['classic peruvian pop', 'musica afroperuana', 'musica criolla', 'peruvian rock', 'pop peruano']",['pe (1)'],5
5RLb16s3zfrdWdRF0l7xij,Kafu Banton,67973.0,49,"['panamanian pop', 'reggae en espanol']","['pa (1)', 'es (1)']",2
39NR3AUhpbbqKM33vWn2fp,Brothers Osborne,1052452.0,64,"['contemporary country', 'country', 'country road', 'modern southern rock']",['ca (1)'],4
1Q229kIsASlkUb3VBeQmIL,Frida Gold,83222.0,37,['german pop'],['de (1)'],1
26XxGE8hLV1t9IYa8872lQ,Gianluca Vacchi,266004.0,47,[],"['bo (1)', 'co (1)', 'ec (1)', 'sv (1)', 'gt (1)', 'pa (1)', 'py (1)', 'pe (1)', 'se (1)', 'uy (1)']",0
0dlDsD7y6ccmDm8tuWCU6F,Freddie Dredd,1003899.0,73,"['aesthetic rap', 'phonk']","['ee (2)', 'lv (2)', 'lt (2)', 'ua (1)']",2
6J5DvhqOWQlM4RcdzePXEZ,Tutto Durán,24248.0,44,"['flamenco urbano', 'pop flamenco', 'spanish pop']",['es (1)'],3
2AHbxv3jnfIDz6BmPn979c,Joaquin Guiller,84668.0,48,['musica popular colombiana'],['co (1)'],1
4HPuFCMUiNcV4f3ew0flbZ,Alisson Shore,250801.0,56,"['opm', 'pinoy r&b']",['ph (2)'],2
4qzcg58jZdJ9ujEI6Cs3Ad,Krissy,14887.0,34,['opm'],['ph (3)'],1
7clhNqbmk9enpeaBH9ACiZ,Highhot,99699.0,42,['thai trap'],['th (1)'],1
1i7EPWPpiJn18wBTNfgmsY,STIKSTOF,21158.0,44,"['belgian hip hop', 'vlaamse rap']",['be (3)'],2
70cRZdQywnSFp9pnc2WTCE,Simon & Garfunkel,4266197.0,71,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock']",['es (1)'],6
7j4EDoy89FLUbaeJuV1gNY,Villagrán Bolaños,39389.0,31,['paraguayan rock'],['py (5)'],1
1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,7115205.0,77,"['dance pop', 'pop', 'post-teen pop']","['us (1)', 'gb (2)', 'ar (1)', 'at (1)', 'be (2)', 'br (3)', 'bg (2)', 'ca (3)', 'cr (1)', 'cy (3)', 'cz (1)', 'dk (1)', 'ee (2)', 'gr (4)', 'hk (3)', 'hu (5)', 'is (1)', 'ie (2)', 'lv (3)', 'lt (4)', 'lu (2)', 'my (2)', 'mt (4)', 'mx (1)', 'nl (2)', 'nz (1)', 'pl (2)', 'pt (3)', 'ro (2)', 'sg (2)', 'sk (3)', 'es (3)', 'ch (3)', 'tw (5)', 'uy (1)']",3
4Yz1LjHwgQ5DFWJrZL8bC8,Remioromen,336662.0,46,['j-pop'],['jp (2)'],1
2Fgt9tP2vJusWCaJK3e9QR,Big Fat Snake,29926.0,40,"['classic danish pop', 'danish pop', 'danish pop rock', 'dansktop']",['dk (1)'],4
1IDuSpntFl2Mutofvrrutc,Jason Chan,93878.0,48,"['c-pop', 'cantopop']",['hk (25)'],2
40CjvRxoVU9AxdReqGSYAI,Maria Simorangkir,23607.0,41,['indonesian r&b'],['id (1)'],1
0uAzttC80C43KjtN8HAYLQ,王笠人,11825.0,31,[],['tw (1)'],0
3EiLUeyEcA6fbRPSHkG5kb,De La Ghetto,6242132.0,81,"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']","['ar (7)', 'bo (8)', 'bg (1)', 'cl (13)', 'co (12)', 'cr (3)', 'do (13)', 'ec (8)', 'sv (8)', 'gt (8)', 'hn (11)', 'mx (4)', 'ni (5)', 'pa (9)', 'py (9)', 'pe (9)', 'es (7)', 'uy (8)']",4
1MRiIeZbc0cRuxOafDUCtH,BLANCO,1196764.0,71,['italian pop'],"['it (16)', 'ch (3)']",1
533wb2q2kU814aFEWaIlG2,Güllü,278634.0,53,['arabesk'],['tr (1)'],1
2hwroN1fQUybhUxBxEVu6W,Flemming Bamse Jørgensen,13065.0,42,"['classic danish pop', 'dansktop']",['dk (1)'],2
1ymRpNPlxJRVT00kmJk8AZ,2T FLOW,179972.0,42,['thai pop rap'],['th (1)'],1
2oBG74gAocPMFv6Ij9ykdo,Seedhe Maut,216108.0,54,"['desi hip hop', 'hindi hip hop', 'indian indie']",['in (1)'],3
7IiSLreTg1of8dDwxwiPw3,Chef'Special,161313.0,55,"['dutch indie', 'dutch pop', 'dutch rock', 'folk-pop', 'nederreggae']",['nl (7)'],5
3NR7hAacOhmcztWvD7vJfS,Sickick,831533.0,64,['bass trap'],['th (1)'],1
1glBi4zyzqaSQoy8ReU0rz,Grupo Los de la O,318951.0,69,"['corrido', 'corridos tumbados', 'musica mexicana', 'norteno', 'nueva musica mexicana']","['gt (1)', 'mx (2)']",5
2SrWifjYv7b5tR8EzEmn1x,Golden Features,108017.0,55,['industrial pop'],['au (3)'],1
0PrhwIWbqYFYyY2ZrkIWgI,Adriel Favela,1289008.0,68,"['corrido', 'corridos alternativos', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana']","['gt (2)', 'mx (5)']",5
6IBIzIFj0W756sS7OITld5,The Sheep,26359.0,40,"['indie viet', 'v-pop']",['vn (1)'],2
1SwmXTElW9TlkK2Rydgb4D,PlayaPhonk,206732.0,66,['drift phonk'],"['at (1)', 'bg (1)', 'cz (1)', 'ee (1)', 'fi (1)', 'de (1)', 'hu (1)', 'is (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'pl (1)', 'ro (1)', 'ru (1)', 'sk (1)', 'ua (1)']",1
5KOTrsUUc0VUVH3mR5StNC,SIXC (6 crazy),12132.0,26,['k-pop reality show'],"['id (1)', 'th (1)']",1
5ivCbtrcD5N4rD337xIb2z,MisterWives,419230.0,59,"['electropop', 'indie pop', 'indie poptimism', 'modern rock', 'nyc pop', 'pop', 'pop rock']","['us (2)', 'au (2)', 'at (1)', 'bg (1)', 'ca (3)', 'cz (3)', 'ee (2)', 'fr (1)', 'de (1)', 'gr (3)', 'hk (2)', 'hu (4)', 'is (2)', 'ie (2)', 'lv (3)', 'lt (4)', 'my (2)', 'mt (1)', 'nl (1)', 'nz (2)', 'no (1)', 'ph (2)', 'sg (2)', 'sk (3)', 'ch (3)', 'tw (2)', 'tr (2)', 'uy (1)']",7
0rvjqX7ttXeg3mTy8Xscbt,Journey,4536771.0,74,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']","['us (2)', 'gb (2)', 'au (1)', 'at (1)', 'be (1)', 'br (1)', 'ca (1)', 'cl (1)', 'cz (1)', 'de (1)', 'gr (1)', 'hu (2)', 'is (1)', 'ie (1)', 'il (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'mt (1)', 'nl (1)', 'nz (1)', 'no (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'sk (1)', 'za (1)', 'se (1)', 'ch (1)']",6
0AQTNnuQ6OZRjzy5MWuqfg,Basim,17888.0,42,"['danish hip hop', 'danish pop']","['dk (9)', 'is (1)', 'se (1)']",2
0dR988NNn8lrFhXTOxyJfZ,AWA,18302.0,45,['swedish idol pop'],['se (1)'],1
1K21aU29xAqoKoqbFgpPUt,GSPD,98143.0,46,"['hard bass', 'russian alt pop', 'russian electronic', 'russian rave']","['ru (3)', 'ua (1)']",4
6X28gNASnalAWseUA8uI4X,Adrian Khalif,19864.0,32,"['indonesian hip hop', 'indonesian pop']",['id (2)'],2
70ht8hGTKjvbPJ37xVO9cW,Victor Wong,55759.0,45,"['classic mandopop', 'malaysian mandopop', 'mandopop']",['tw (3)'],3
42tkzCOCrVZGmUCcvXhVPi,Noodels,47200.0,48,['francoton'],['fr (1)'],1
0RkqytrwoGyXGvDiZwT6i2,Michael Andrews,28936.0,52,['soundtrack'],['lt (1)'],1
01rgao9OzfBm2BOHWJpi1Y,Espinoza Paz,3025368.0,65,"['banda', 'musica mexicana', 'ranchera']",['co (3)'],3
3rZxAl7fnH4NDynhJm3MUm,Kolja Goldstein,45171.0,58,"['german hip hop', 'german underground rap']",['de (4)'],2
4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,5980662.0,71,['opm'],"['ph (34)', 'ae (9)']",1
2d6W4cnC5XsVOaxtgaj9hA,Eva Simons,87157.0,54,"['dutch pop', 'electropop']","['at (1)', 'be (2)', 'bg (1)', 'cr (1)', 'dk (1)', 'fi (1)', 'fr (2)', 'de (1)', 'nl (4)', 'ni (1)', 'pa (1)', 'se (1)', 'tr (2)']",2
2RIWb22QZmud0Ik6Ad7dS1,Kuban,149310.0,44,"['polish alternative rap', 'polish hip hop']",['pl (2)'],2
5IbdRuOxSxGes8BU3lKmBx,KADR,225484.0,56,['turkish trap pop'],"['cy (1)', 'tr (4)']",1
0CQgFG7XHyXRpSi24kl0cx,Alfred García,122367.0,45,"['latin talent show', 'latin viral pop', 'spanish pop']",['es (17)'],3
2UazAtjfzqBF0Nho2awK4z,Stone Temple Pilots,2974063.0,66,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",['cl (1)'],8
5hDZAExrfOVqKBLS8Ofyac,Vitor e Luan,41390.0,61,"['arrocha', 'sertanejo pop']",['br (3)'],2
69ug07KFFRhcCZ7iZ1Mn1i,Bailey May,58381.0,31,[],['ph (1)'],0
2dIgFjalVxs4ThymZ67YCE,Stray Kids,8946573.0,79,"['k-pop', 'k-pop boy group']","['us (1)', 'au (1)', 'at (1)', 'bo (1)', 'bg (8)', 'ca (1)', 'cl (1)', 'cy (1)', 'cz (1)', 'sv (1)', 'ee (6)', 'fi (1)', 'fr (1)', 'de (1)', 'hk (3)', 'hu (3)', 'id (11)', 'jp (1)', 'lv (4)', 'lt (3)', 'lu (1)', 'my (24)', 'pe (1)', 'ph (5)', 'pl (1)', 'pt (1)', 'ro (5)', 'ru (19)', 'sa (11)', 'sg (15)', 'sk (3)', 'za (1)', 'kr (8)', 'ch (1)', 'tw (4)', 'th (11)', 'tr (1)', 'ua (9)', 'ae (5)', 'vn (2)']",2
2fLbT474RKQfdWHLw8Bf0G,Mild,207829.0,45,"['thai indie rock', 'thai pop']",['th (6)'],2
2ej9sGNpApicrgDhJkcPeW,wrs,10141.0,48,['romanian pop'],"['ee (1)', 'fi (1)', 'is (1)', 'lv (1)', 'lt (1)', 'no (1)', 'ro (1)', 'es (1)', 'se (1)']",1
0OO76E5lRfeyBI3fkA73Dr,siouxxie sixxsta,158148.0,60,"['glitchcore', 'hyperpop', 'sped up', 'viral rap']","['us (1)', 'au (1)', 'bg (1)', 'ca (1)', 'cy (1)', 'cz (1)', 'ee (1)', 'lv (1)', 'lt (1)', 'ro (1)', 'ru (1)', 'sa (1)', 'sk (1)', 'ua (1)', 'ae (1)']",4
5fTrXgpGtbd2G1Xs30KiA7,Wahyu Selow,14297.0,36,['indonesian pop rock'],"['id (1)', 'my (1)']",1
1vlR56ECqMAOA2mUTcTgPV,Emma Bale,38197.0,43,['belgian pop'],"['be (6)', 'hu (1)', 'lt (1)', 'nl (2)', 'ch (1)']",1
2Otnykd696YidQYfEGVmNq,Vicente Garcia,390064.0,63,"['bachata', 'dominican pop', 'latin alternative', 'latin pop']","['co (2)', 'do (10)']",4
6lpXwObstUyC9XqZb2NLPJ,Jokeren,19407.0,33,"['danish hip hop', 'danish pop']",['dk (2)'],2
6XqX8hSumPdlITIh7EHnHt,Guirri Mafia,37136.0,32,"['pop urbaine', 'rap francais']",['fr (1)'],2
6Te49r3A6f5BiIgBRxH7FH,Ninho,6858658.0,79,"['french hip hop', 'pop urbaine']","['be (78)', 'fr (104)', 'lu (66)', 'ma (35)', 'ch (72)']",2
0HSGpDMeXaEmH5aUIHjnBF,Kiko Rivera,91276.0,45,"['electro latino', 'flamenco urbano', 'pop flamenco', 'spanish pop']",['es (3)'],4
3bMxoALDz4DJM8pJG0bnvs,Gabi Martins,106802.0,48,['sertanejo pop'],['br (2)'],1
3cKD8x85OnB9pu8T8k5GYe,Aretuza Lovi,298013.0,40,"['funk carioca', 'pop lgbtq+ brasileira']",['br (1)'],2
5VGhS6nHpXPbXGhku9RRB0,Sef,24477.0,47,['dutch hip hop'],['nl (2)'],1
6YczkNz5V8O3xnSrYbVEiU,Dyler,52643.0,30,['arabic hip hop'],"['eg (3)', 'sa (3)', 'ae (1)']",1
1rKrEdI6GKirxWHxIUPYms,Agnes Obel,751606.0,59,['chamber pop'],['tr (2)'],1
2el9LgZHLeQnXHABBkgb7M,SSAK3,25524.0,30,[],['hk (1)'],0
7J2lZBANizgPNfUzux31PV,David Gray,556612.0,61,"['neo mellow', 'permanent wave', 'pop rock']",['ie (1)'],3
2KC9Qb60EaY0kW4eH68vr3,ITZY,4697993.0,73,['k-pop girl group'],"['bg (4)', 'ee (1)', 'hk (8)', 'id (8)', 'jp (8)', 'my (10)', 'pe (1)', 'ph (9)', 'ro (2)', 'ru (4)', 'sa (5)', 'sg (9)', 'kr (9)', 'tw (8)', 'th (9)', 'ua (1)', 'ae (4)', 'vn (8)']",1
1xAkr1syMoClC66pHMk2Eq,La Synesia,225697.0,39,"['azontobeats', 'francoton', 'pop urbaine']",['fr (1)'],3
0EPzUAW8kwuPedmmVP6n9S,Deys,105836.0,48,['polish hip hop'],['pl (1)'],1
3FfnFeTonanbog4rEvYXns,Maxida Märak,16730.0,45,"['norrbotten indie', 'sami', 'swedish hip hop', 'swedish pop']",['se (2)'],4
4VhL8KLjVso4vLfOLVViTb,Bridgit Mendler,1279997.0,62,"['dance pop', 'pop', 'post-teen pop']","['gb (1)', 'dk (1)', 'ie (1)', 'no (1)']",3
3oM2douHxNqMYMbRNkT1tr,Jonah Blacksmith,15822.0,44,"['danish indie pop', 'danish pop']",['dk (1)'],2
4mWdGXvLBhz5i2Qe5swRXb,YUNG TRAPPA,33065.0,24,['russian trap'],"['ee (1)', 'lv (1)', 'ru (1)', 'ua (1)']",1
70W7rQt07eDkynzl9JqHAB,Piotr Zioła,58739.0,41,"['polish alternative', 'polish indie', 'polish pop']",['pl (1)'],3
4Hzj6dfl1y5x5TzCSsvLB6,Remik Gonzalez,930908.0,58,"['latin hip hop', 'mexican hip hop']",['mx (1)'],2
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,3980170.0,84,"['contemporary country', 'country']","['us (37)', 'au (2)', 'ca (29)']",2
7zPS3i8YJBNeDcqXUHfCMr,AVA,39608.0,61,['trap italiana'],['it (2)'],1
2aqgTHIk4XOnbPso3J8vMn,5-30,18548.0,26,['hip hop tuga'],['pt (1)'],1
6ueGR6SWhUJfvEhqkvMsVs,Janelle Monáe,1247940.0,65,"['afrofuturism', 'alternative r&b', 'atl hip hop', 'electropop', 'escape room', 'neo soul', 'r&b']","['us (1)', 'gb (1)', 'bg (1)', 'ca (1)', 'dk (1)', 'ee (1)', 'gr (1)', 'hu (1)', 'ie (1)', 'il (1)', 'lv (1)', 'lt (1)', 'mt (1)', 'sg (1)', 'sk (1)', 'tw (2)']",7
25121FSeQqqD3El2C3t9L1,שילה בן סעדון,12916.0,32,['israeli pop'],['il (1)'],1
566MlWaCa63jvMZV9YMj3V,Joseph Trapanese,13186.0,53,['soundtrack'],"['cz (1)', 'hu (1)']",1
7mW0FqPhqBN7ixFImDMEYA,D'Cinnamons,56550.0,37,['indonesian pop'],['id (1)'],1
61H9d7hbIfFNxJJQmIL9AJ,Kinokoteikoku,197032.0,49,"['j-rock', 'japanese alternative rock', 'japanese shoegaze']",['jp (2)'],3
3ucYybVr1mTuB04HtoBDCc,El Polaco,418006.0,53,"['cumbia pop', 'cumbia villera']","['ar (2)', 'uy (3)']",2
7MSwVATA5fRIxRA6Z0BmTe,Eunique,77219.0,44,"['frauenrap', 'german cloud rap', 'german hip hop']",['de (4)'],3
1dqPqXbxxYtCtLbKeAN2Ss,Akull,1643148.0,55,"['desi hip hop', 'desi pop', 'punjabi pop']",['in (4)'],3
341CfLcUdaBGixB8IJjYwW,Lupillo Rivera,924346.0,58,"['banda', 'musica mexicana', 'norteno', 'ranchera']",['mx (1)'],4
6HQ6vf4AloXyVNdyJhrX1J,GAMPER & DADONI,127127.0,63,"['deep house', 'deep tropical house', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']","['at (3)', 'dk (1)', 'de (2)', 'nl (1)', 'se (1)', 'ch (1)']",7
74qKyXT7meuJ49jbtCXk7s,Hari Won,220811.0,27,['v-pop'],['vn (2)'],1
0hwjSlN7w3WWQY3mLdogAC,Dawid Kwiatkowski,244406.0,51,['polish pop'],['pl (4)'],1
73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,398593.0,68,"['hollywood', 'show tunes']","['us (4)', 'gb (5)', 'ar (1)', 'au (3)', 'be (3)', 'br (1)', 'bg (2)', 'ca (3)', 'co (1)', 'cr (1)', 'cy (1)', 'cz (2)', 'ec (1)', 'sv (1)', 'ee (4)', 'fi (2)', 'gr (2)', 'hn (1)', 'hk (5)', 'hu (3)', 'is (3)', 'id (2)', 'ie (5)', 'it (2)', 'jp (1)', 'lv (3)', 'lt (3)', 'lu (2)', 'my (4)', 'mt (4)', 'nl (2)', 'nz (3)', 'no (3)', 'pa (1)', 'ph (4)', 'pl (2)', 'pt (2)', 'sg (5)', 'sk (2)', 'es (1)', 'se (1)', 'ch (2)', 'tw (4)', 'th (2)', 'tr (2)', 'ae (2)', 'uy (1)', 'vn (2)']",2
6Ul5SIYwfYqiTgvSDqOe2n,Ice Paris,41885.0,37,['thai idol'],['th (1)'],1
5mZLaYqN0ZkjxfeUUmiuqL,Zakes Bantwini,107256.0,47,"['afro house', 'afro soul', 'deep house', 'south african house', 'south african pop']",['za (1)'],5
1tMWkquIkQtVD6vaZlDbSQ,Chema Rivas,66195.0,57,['spanish pop'],"['ar (1)', 'bo (1)', 'cl (1)', 'ec (1)', 'it (1)', 'pe (1)', 'es (5)', 'uy (1)', 'ad (2)']",1
6ODCVWBfGNFUf1bpo0c2Ge,Karol Conká,535840.0,47,"['afrofuturismo brasileiro', 'brazilian hip hop', 'funk carioca', 'indie curitibano', 'pop lgbtq+ brasileira', 'r&b brasileiro', 'rap feminino nacional', 'rap latina']",['br (4)'],8
6EdXBTjIDwu5aYv4U3K8TI,Katy Garbi,73517.0,44,"['greek pop', 'laiko']","['cy (1)', 'gr (1)']",2
25gsQNkL2qTq778NWyughs,Josimar y Su Yambú,716794.0,53,"['pop peruano', 'salsa peruana']",['pe (10)'],2
3HiuzBlSW7pGDXlSFMhO2g,Young Dolph,2188566.0,72,"['gangster rap', 'hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",['us (1)'],7
0qeOMneLDwmcxGM2CuFnfq,OKAAY,13129.0,50,['indonesian pop'],['id (2)'],1
4IAqcSIINRfPQC57mgYhW2,BRVMSOO,271553.0,38,"['french hip hop', 'pop urbaine', 'rap francais']",['fr (2)'],3
68QUssU8KffP7KmgO3Z6Ye,Samo,99762.0,50,[],['mx (2)'],0
0jDk5u8slIxP4B5AtbyZq6,Karim Mahmoud Abdelaziz,56916.0,41,['mahraganat'],"['eg (1)', 'ma (1)', 'sa (1)', 'ae (1)']",1
3nZa8vRD64ueq3d0JNYTsl,6cyclemind,1021506.0,52,"['opm', 'pinoy rock', 'pop rock']",['ph (2)'],3
0ZUvK7zGdXLd78mQr3t1Tw,Ricky Montgomery,1273411.0,70,"['indie pop', 'la indie', 'pop']","['us (2)', 'ca (1)', 'ee (1)', 'id (1)', 'ie (1)', 'my (1)', 'ph (1)', 'sa (1)', 'sg (1)', 'ae (1)']",3
2QoRWNLJ6A9M8f9F0ovGcM,Sonido Caracol,17171.0,37,"['cumbia pop', 'cumbia uruguaya', 'plena uruguaya']",['uy (1)'],3
0NWbwDZY1VkRqFafuQm6wk,Mike WiLL Made-It,1425594.0,65,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']","['us (7)', 'au (1)', 'bg (6)', 'ca (6)', 'dk (1)', 'ee (1)', 'fr (1)', 'gr (6)', 'hu (1)', 'is (1)', 'lv (3)', 'lt (1)', 'lu (2)', 'nz (1)', 'ro (2)', 'sk (2)', 'za (1)', 'ch (1)']",6
2UGqLkLUByrbH1P7d9ThUo,Falke 912,67899.0,47,['rap uruguayo'],"['ar (2)', 'uy (2)']",1
1YQg0jqLV5RT98HjMXxzaO,TheDoDo,25335.0,49,"['german hip hop', 'german viral rap']",['de (2)'],2
6yEKZXXjkBPBcAQAFdvSlz,Josué Bom de Faixa,120668.0,50,['forro'],['br (1)'],1
1dxuhrh05CDzJtEc9qEc3N,Aspa,19009.0,46,[],"['cy (2)', 'gr (2)']",0
58lV9VcRSjABbAbfWS6skp,Bon Jovi,11185015.0,77,"['glam metal', 'rock']","['gb (1)', 'au (2)', 'br (2)', 'ca (1)', 'dk (1)', 'ee (3)', 'ie (1)', 'lv (1)', 'mt (1)', 'nz (2)', 'tw (2)']",2
6vCnF48qqPHgVMBEvcbgkU,CLR,145342.0,50,"['pinoy alternative rap', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",['ph (1)'],5
5sSnMyOXFRHWNFcC2LgdT2,Vassendgutane,95754.0,51,"['classic norwegian pop', 'danseband', 'norwegian country', 'norwegian pop']",['no (9)'],4
3l4fsEzoeabsET7ddv0lZW,Mc Delux,51342.0,66,"['funk carioca', 'funk mandelao', 'funk mtg']","['br (3)', 'pt (3)']",3
7JH3Oqfoa7PwVSbxi0p69L,Akim And The Majistret,31101.0,34,['malaysian pop'],['my (5)'],1
3e7awlrlDSwF3iM0WBjGMp,Little Mix,10712654.0,77,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']","['us (4)', 'gb (52)', 'ar (3)', 'au (11)', 'at (10)', 'be (10)', 'bo (3)', 'br (9)', 'bg (17)', 'ca (6)', 'cl (2)', 'co (2)', 'cr (4)', 'cy (10)', 'cz (10)', 'dk (8)', 'do (4)', 'ec (2)', 'sv (4)', 'ee (11)', 'fi (7)', 'fr (2)', 'de (5)', 'gr (38)', 'gt (4)', 'hn (4)', 'hk (6)', 'hu (15)', 'is (7)', 'in (1)', 'id (7)', 'ie (40)', 'il (1)', 'it (5)', 'jp (1)', 'lv (9)', 'lt (17)', 'lu (6)', 'my (10)', 'mt (14)', 'mx (2)', 'nl (9)', 'nz (15)', 'ni (4)', 'no (6)', 'pa (4)', 'py (2)', 'pe (2)', 'ph (13)', 'pl (13)', 'pt (22)', 'ro (3)', 'sa (2)', 'sg (16)', 'sk (18)', 'za (1)', 'es (3)', 'se (7)', 'ch (7)', 'tw (9)', 'th (3)', 'tr (5)', 'ae (1)', 'uy (3)', 'vn (2)']",6
0ujOKxbYEmzcCzt9Uh7dgA,Cristi Mega,67131.0,43,['manele'],['ro (2)'],1
3aERYLqcdKbyI7pjmOgIpU,Wolter Kroes,61444.0,44,"['carnaval', 'dutch pop', 'dutch rock', 'levenslied']",['nl (1)'],4
7CifQjntMwkU4kfV85zTnS,Def Tech,254737.0,48,['j-pop'],['jp (2)'],1
7KXt61GtLmrIizwZkpZa5C,Maximus,15167.0,48,"['swedish pop', 'swedish pop rap']","['no (1)', 'se (3)']",2
6gEzJZrbm0F4ihvE9iXR9z,Péricles,1869567.0,67,"['pagode', 'pagode novo']",['br (1)'],2
7jgnJBnpZTiGnCF2Wvka2Z,Christophe Maé,519114.0,53,"['chanson', 'francoton', 'french pop']",['fr (2)'],3
4URlJ0EofF5gUvCGDtxr3m,Wellhello,139531.0,45,['hungarian pop'],['hu (23)'],1
